,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
0,2010,Alabama,4779736,18056,273,1349,4761,11673,168092,42034,115458,10600,0.0037776144958633698,5.711612524206358e-05,0.0002822331609946658,0.0009960801182324714,0.002442185091394169,0.035167632689336814,0.008794209554669965,0.02415572742929735,0.0022176957053695015
1,2010,Alaska,710231,4537,31,533,594,3379,20259,3105,15535,1619,0.006388062475448129,4.364777093649812e-05,0.0007504600615855968,0.0008363476108477383,0.004757607032078295,0.028524522303306953,0.004371817056704087,0.02187316520962898,0.002279540036973886
2,2010,Arizona,6392017,26085,409,2165,6937,16574,225893,50771,153614,21508,0.004080871499559529,6.398606261529029e-05,0.0003387037299806931,0.0010852599422060362,0.0025929217647575093,0.03533986220624882,0.007942876247043774,0.024032163869401473,0.0033648220898035786
3,2010,Arkansas,2915918,14735,138,1312,2372,10913,103775,32511,65720,5544,0.005053297109177967,4.7326433733733256e-05,0.00044994406564244946,0.0008134659479450382,0.0037425606618567463,0.03558913522259542,0.011149490486357983,0.0225383567027605,0.001901288033476936
4,2010,California,37253956,164133,1809,8331,58116,95877,981939,228857,600558,152524,0.004405787133049709,4.855860140061367e-05,0.0002236272571965243,0.0015599954002200463,0.0025736058742325246,0.026357979270711547,0.006143159668734241,0.01612065038139842,0.004094169220578883
5,2010,Colorado,5029196,16133,120,2198,3132,10683,134992,26153,97592,11247,0.0032078686135915166,2.3860672759622014e-05,0.00043704798938040993,0.0006227635590261345,0.00212419639242535,0.02684166614305746,0.005200234789019955,0.01940508979964193,0.0022363415543955735
6,2010,Connecticut,3574097,10057,130,583,3553,5791,78386,15172,56507,6707,0.002813857598156961,3.637282368105846e-05,0.00016311812466197756,0.000994097250298467,0.001620269399515458,0.02193169351587268,0.004244988314530915,0.015810147290350542,0.0018765579109912237
7,2010,Delaware,897934,5575,48,312,1829,3386,30963,7515,21519,1929,0.006208696852998105,5.345604465361597e-05,0.0003474642902485038,0.0020368980348221583,0.0037708784832738264,0.03448248980437315,0.00836921199108175,0.023965013018774208,0.0021482647945171916
8,2010,District of Columbia,601723,8004,132,187,4325,3360,28756,4231,19489,5036,0.013301801659567609,0.0002193700423616847,0.00031077422667905334,0.007187692675865805,0.005583964714661065,0.04778943134964095,0.007031474615396121,0.032388657239294495,0.008369299494950334
9,2010,Florida,18801310,101969,987,5373,26086,69523,669035,169119,458454,41462,0.005423505064274777,5.249634201021099e-05,0.0002857779590890209,0.0013874565123387678,0.0036977742508367767,0.03558448852766111,0.008995064705597642,0.02438415195536907,0.002205271866694395
10,2010,Georgia,9687653,39072,558,2093,12373,24048,352679,96723,225651,30305,0.004033175011532721,5.75990903059802e-05,0.00021604820073551354,0.0012771927318205969,0.0024823349886706307,0.03640499922943152,0.009984151992231762,0.023292638578198455,0.0031282086590013083
11,2010,Hawaii,1360301,3574,24,365,1054,2131,45083,8663,31320,5100,0.0026273596799531868,1.7643153978420953e-05,0.000268322966755152,0.0007748285122189868,0.0015665650470006271,0.03314192961704799,0.006368443454794196,0.023024315941839343,0.0037491702204144523
12,2010,Idaho,1567582,3465,21,525,214,2705,31286,6502,23462,1322,0.002210410683460259,1.3396428384607632e-05,0.0003349107096151908,0.0001365159844907635,0.0017255875609696973,0.019958126592420685,0.0041477893979389915,0.014967000131412583,0.000843337063069109
13,2010,Illinois,12830632,55835,706,3033,20054,32042,343989,75399,239794,28796,0.004351695224366189,5.502456932752806e-05,0.00023638742035466374,0.0015629783474422772,0.00249730488724172,0.026809980989245114,0.0058764837149097564,0.018689180704426718,0.0022443165699086373
14,2010,Indiana,6483802,20389,292,1761,6219,12117,197260,47115,137027,13118,0.003144605587894263,4.5035304902894936e-05,0.00027159990388355473,0.0009591594561339165,0.001868810922973897,0.03042350768885293,0.007266569830479092,0.021133742208660905,0.002023195649712931
15,2010,Iowa,3046355,8333,39,836,1011,6447,68315,16656,47883,3776,0.002735400174963194,1.2802184906223996e-05,0.0002744263226052118,0.00033187202410749897,0.002116299643344259,0.0224251605607357,0.005467517738411971,0.01571812871448009,0.001239514107843636
16,2010,Kansas,2853118,10531,100,1107,1544,7780,89015,19404,63602,6009,0.003691049581545523,3.504937405322878e-05,0.0003879965707692426,0.0005411623353818524,0.002726841301341199,0.0311992003134816,0.006800980541288513,0.02229210288533457,0.0021061168868585175
17,2010,Kentucky,4339367,10528,187,1381,3748,5212,110709,30311,74189,6209,0.002426160313243844,4.309384294990491e-05,0.00031824918242683785,0.0008637204458622652,0.001201096842004836,0.02551270726813381,0.00698512017997095,0.017096733233211203,0.0014308538549516554
18,2010,Louisiana,4533372,24886,510,1233,5211,17932,165357,45435,110029,9893,0.005489512001221166,0.00011249904044936087,0.0002719829742628666,0.0011494754897678815,0.003955554496741057,0.036475497708990126,0.01002234098591512,0.024270895924711232,0.002182260798363779
19,2010,Maine,1328361,1621,24,389,414,794,32934,7359,24585,990,0.0012203008067836981,1.806737776854334e-05,0.00029284208133180666,0.00031166226650737263,0.0005977290811759755,0.024792959142883597,0.005539909708279602,0.018507770101651583,0.0007452793329524128
20,2010,Maryland,5773552,31620,430,1227,11054,18909,173051,36542,118458,18051,0.005476697880265043,7.447754865635574e-05,0.00021252081907290347,0.0019145926112729217,0.003275106901262862,0.029973056447746553,0.006329206006978027,0.020517352229615322,0.0031264982111532036
21,2010,Massachusetts,6547629,30553,210,1745,6874,21724,153905,37767,104685,11453,0.004666269270907072,3.207267852225592e-05,0.00026650868581588844,0.0010498456769618438,0.003317842229607084,0.023505455180799033,0.005768042141666854,0.015988230243344576,0.001749182795787605
22,2010,Michigan,9883640,48460,567,4673,11493,31727,268201,73868,166980,27353,0.0049030519120485975,5.736752856235152e-05,0.00047280151846890416,0.0011628306980019506,0.0032100521670153912,0.027135852782982788,0.007473764726355877,0.016894585395663946,0.002767502660962965
23,2010,Minnesota,5303925,12515,96,1798,3388,7233,136431,24415,103429,8587,0.0023595733348416503,1.8099803447446937e-05,0.00033899423540114163,0.0006387722299994815,0.0013637070659935802,0.025722648793110762,0.004603194803848094,0.01950046427881239,0.0016189897104502797
24,2010,Mississippi,2967297,8003,208,927,2779,4089,88574,30444,52770,5360,0.0026970673983763675,7.009746580810752e-05,0.0003124055327120945,0.0009365425840419749,0.0013780218158141904,0.029850062194650553,0.010259842543567429,0.01778386187833574,0.001806357772747386
25,2010,Missouri,5988927,27252,420,1432,6132,19268,200414,44043,140320,16051,0.004550397759064353,7.012942385171835e-05,0.00023910794037062066,0.0010238895882350879,0.0032172708066069266,0.03346409131385305,0.007354071939764836,0.02342990655922171,0.002680112814866503
26,2010,Montana,989415,2693,26,321,157,2189,25169,3654,19989,1526,0.0027218103626890635,2.6278154262872504e-05,0.0003244341353223875,0.00015867962381811473,0.0022124184492856892,0.025438264024701465,0.003693091372174467,0.02020284713694456,0.0015423255155824402
27,2010,Nebraska,1826341,5104,54,672,1025,3353,48821,8326,36881,3614,0.00279465882877294,2.9567315194698033e-05,0.00036794881131179774,0.0005612314458252868,0.0018359112564411576,0.0267315906503769,0.004558841968723256,0.02019392873510478,0.0019788199465488646
28,2010,Nevada,2700551,17841,158,965,5298,11420,74932,22226,42521,10185,0.006606429576778961,5.850657884261397e-05,0.00035733448470330685,0.001961821865241575,0.004228766647991465,0.027746930163511076,0.008230172287062899,0.015745305309916385,0.003771452566531793
29,2010,New Hampshire,1316470,2198,13,412,451,1322,28782,5441,22373,968,0.0016696164743594613,9.87489270549272e-06,0.000312958138051,0.0003425828161674782,0.0010042006274354903,0.02186301244996088,0.0041330224008142985,0.01699469034615297,0.0007352997029936117
30,2010,New Jersey,8791894,27055,371,981,11818,13885,183042,38732,128754,15556,0.0030772664001636053,4.2197960985425895e-05,0.00011158005317170566,0.001344192730258122,0.0015792956557483518,0.020819404783542658,0.004405421630424571,0.014644626061233222,0.0017693570918848659
31,2010,New Mexico,2059179,12126,142,958,1614,9412,70742,21014,44481,5247,0.005888754693011146,6.895952221734973e-05,0.0004652339597480355,0.0007838075271746652,0.004570753683871096,0.03435446845563207,0.010205038027291459,0.021601327519365728,0.0025481029089748876
32,2010,New York,19378102,75977,866,2771,28473,43867,376161,64973,290755,20433,0.003920765821131502,4.4689619241347786e-05,0.00014299646064408166,0.0014693389476430664,0.002263740793603006,0.019411653421991484,0.0033529083498476785,0.015004307439397315,0.0010544376327464888
33,2010,North Carolina,9535483,34653,476,2013,9610,22554,328719,102690,207719,18310,0.0036341106161061794,4.99188137611907e-05,0.00021110624391024557,0.0010078147063971483,0.0023652708520375946,0.03447324063185892,0.010769249968774524,0.02178379427659826,0.0019201963864861381
34,2010,North Dakota,672591,1513,10,237,90,1176,11895,1966,9070,859,0.002249509731768638,1.4867876614465552e-05,0.0003523686757628336,0.00013381088953018998,0.0017484622898611489,0.017685339232906775,0.0029230245424039275,0.013485164089320255,0.0012771506011825908
35,2010,Ohio,11536504,36366,476,3699,16479,15712,374381,106521,246742,21118,0.0031522547905327297,4.126033328640982e-05,0.00032063439669418047,0.0014284223366108138,0.0013619377239413256,0.032451858899368476,0.009233386474793404,0.021387935201166663,0.0018305372234084087
36,2010,Oklahoma,3751351,17987,195,1450,3337,13005,128126,37476,80460,10190,0.00479480592458557,5.19812728800904e-05,0.0003865274137237491,0.0008895461928249317,0.003466751045156798,0.03415462855915109,0.009990000935662912,0.02144827290221576,0.002716354721272416
37,2010,Oregon,3831074,9655,91,1214,2390,5960,115428,19637,86879,8912,0.0025201810249554043,2.375313032324617e-05,0.00031688241991671267,0.000623845950247894,0.0015556995244675514,0.030129410186281968,0.005125716705028407,0.02267745285003631,0.0023262406312172515
38,2010,Pennsylvania,12702379,46514,657,3415,16362,26080,276023,55171,204183,16669,0.003661833739963199,5.172259464152345e-05,0.00026884727656134333,0.0012881051651820498,0.0020531587035782822,0.021730023958504152,0.004343359617910944,0.01607439047441428,0.001312273866178926
39,2010,Rhode Island,1052567,2701,29,296,780,1596,26910,6121,18390,2399,0.002566107430690873,2.755169029619967e-05,0.00028121725267845184,0.0007410454631391636,0.0015162930245770578,0.025566068478301143,0.005815306769070282,0.017471571880934896,0.002279189828295966
40,2010,South Carolina,4625364,27648,280,1466,4982,20920,180407,46156,121054,13197,0.005977475502468563,6.0535776211342505e-05,0.00031694802830652894,0.001077104418160387,0.004522887279790304,0.039003849210570235,0.009978890310038301,0.02617177804817091,0.002853180852361025
41,2010,South Dakota,814180,2186,23,390,154,1619,15082,3181,11106,795,0.002684909970768135,2.824928148566656e-05,0.0004790095556265199,0.0001891473629909848,0.0019885037706649637,0.018524159276818393,0.003906998452430667,0.013640718268687515,0.0009764425557002137
42,2010,Tennessee,6346105,38921,357,2138,8366,28060,232132,64235,153062,14835,0.006133053266531203,5.6254978447409866e-05,0.0003368995628026955,0.0013182889347087702,0.004421609790572327,0.03657865730239257,0.010121956696272753,0.024119046249628708,0.0023376543564911077
43,2010,Texas,25145561,113231,1249,7622,32843,71517,951246,228597,654626,68023,0.0045030214279172375,4.967079477765479e-05,0.00030311513034050023,0.0013061152224840002,0.0028441202803150822,0.037829579542886314,0.009090948497828304,0.0260334617310785,0.0027051693139795133
44,2010,Utah,2763885,5879,53,948,1268,3610,87880,15017,66914,5949,0.0021270783697585104,1.9175906378159726e-05,0.0003429954574810457,0.00045877451485861387,0.001306132491040691,0.03179582363231466,0.005433294076996691,0.024210124516758115,0.0021524050385598533
45,2010,Vermont,625741,815,7,132,74,602,14281,3366,10474,441,0.0013024558083935686,1.1186737004607338e-05,0.00021094989780116695,0.00011825979119156328,0.000962059382396231,0.02282254159468534,0.005379222393929757,0.01673855476946532,0.0007047644312902623
46,2010,Virginia,8001024,17087,369,1532,5657,9529,186196,30629,145019,10548,0.0021356016429896975,4.611909675561528e-05,0.00019147549113713444,0.0007070344995840532,0.0011909725555128944,0.023271521245280605,0.003828134998720164,0.018125054992960903,0.0013183312535995392
47,2010,Washington,6724540,21101,152,2562,5929,12458,249253,55164,168360,25729,0.003137909804982943,2.260377661520342e-05,0.0003809926032115208,0.0008816959970496123,0.0018526174281066066,0.037066178504403274,0.008203386402638693,0.025036656782471366,0.0038261353192932156
48,2010,West Virginia,1852994,5830,62,354,828,4586,41500,10756,28383,2361,0.003146259512982773,3.3459363602904275e-05,0.00019104217282948569,0.0004468444042452377,0.002474913572305145,0.02239618692775044,0.005804659917949006,0.015317372857116644,0.0012741541526847902
49,2010,Wisconsin,5686986,14142,155,1187,4504,8296,142612,26566,107908,8138,0.0024867302293341323,2.7255210404949125e-05,0.00020872215968177168,0.0007919836623476829,0.0014587691968997287,0.02507690365335874,0.004671367223341151,0.018974549963724194,0.0014309864662933934
50,2010,Wyoming,563626,1104,8,164,76,856,13874,2149,11134,591,0.001958745693065969,1.4193809370043256e-05,0.00029097309208588675,0.00013484118901541093,0.0015187376025946283,0.024615613899997515,0.0038128120420278695,0.0197542341907577,0.0010485676672119454
